"","customerID","gender","SeniorCitizen","Partner","Dependents"
"630","2469-DTSGX","female","1","no","No"
"631","4554-YGZIH","male","1","yes","No"
"632","5099-BAILX","male","1","yes","Yes"
"633","9931-KGHOA","female","0","yes","No"
"634","1775-KWJKQ","male","0","yes","Yes"
"635","7665-VIGUD","male","0","no","No"
"636","9411-TPQQV","female","0","no","No"
"637","7207-RMRDB","female","0","yes","Yes"
"638","7954-MLBUN","male","0","no","No"
"639","2077-DDHJK","female","0","yes","No"
"640","4913-EHYUI","male","1","yes","Yes"
"641","0195-IESCP","male","0","yes","No"
"642","9574-BOSMD","male","0","yes","Yes"
"643","4580-TMHJU","female","0","yes","Yes"
"644","0970-ETWGE","male","0","no","No"
"645","4908-XAXAY","female","1","no","No"
"646","8404-VLQFB","female","0","yes","Yes"
"647","1626-ERCMM","male","1","yes","No"
"648","0887-HJGAR","male","0","no","No"
"649","2391-IPLOP","male","0","yes","Yes"
"650","5644-PDMZC","female","1","no","No"
"651","3509-GWQGF","male","1","no","No"
"652","9576-ANLXO","female","0","no","No"
"653","2024-BASKD","female","0","no","No"
"654","5845-BZZIB","male","0","yes","Yes"
"655","1140-UKVZG","female","0","no","No"
"656","4160-AMJTL","female","1","no","No"
"657","5183-SNMJQ","male","0","no","No"
"658","8100-PNJMH","male","0","yes","Yes"
"659","7838-LAZFO","male","0","yes","No"
"660","4464-JCOLN","male","0","yes","Yes"
"661","2085-JVGAD","male","0","yes","No"
"662","5650-VDUDS","female","0","no","No"
"663","8095-WANWK","female","0","no","No"
"664","3030-ZKIWL","male","0","no","No"
"665","9565-FLVCG","male","0","yes","Yes"
"666","8755-OGKNA","female","0","yes","Yes"
"667","2800-VEQXM","female","0","no","No"
"668","7538-GWHML","female","0","no","No"
"669","5533-RJFTJ","male","0","no","No"
"670","3859-CVCET","female","0","no","No"
"671","0214-JHPFW","female","0","yes","No"
"672","5642-MHDQT","female","0","yes","Yes"
"673","3088-FVYWK","male","0","yes","Yes"
"674","3276-HDUEG","female","0","no","No"
"675","9092-GDZKO","male","0","no","No"
"676","0823-HSCDJ","male","1","no","No"
"677","3729-OWRVL","male","1","no","No"
"678","2324-AALNO","female","0","no","No"
"679","0822-GAVAP","female","0","no","No"
"680","5760-IFJOZ","male","0","no","No"
"681","2826-UWHIS","male","0","yes","No"
"682","1448-PWKYE","male","0","yes","Yes"
"683","7501-IWUNG","female","0","yes","Yes"
"684","4957-TREIR","male","0","no","No"
"685","7251-LJBQN","female","1","no","No"
"686","8040-MNRTF","female","0","no","No"
"687","1536-HBSWP","female","0","no","No"
"688","5313-FPXWG","male","0","no","No"
"689","0067-DKWBL","male","1","no","No"
"690","0946-FKYTX","male","0","no","No"
"691","5076-YVXCM","male","0","no","No"
"692","8262-COGGB","male","0","no","No"
"693","6663-JOCQO","male","0","yes","Yes"
"694","9620-QJREV","male","0","no","Yes"
"695","2276-YDAVZ","female","0","no","No"
"696","2682-KEVRP","female","1","no","No"
"697","2480-JZOSN","female","0","yes","No"
"698","0078-XZMHT","male","0","yes","No"
"699","5896-NPFWW","male","0","yes","Yes"
"700","9978-HYCIN","male","1","yes","Yes"
"701","8338-QIUNR","male","0","yes","Yes"
"702","1525-LNLOJ","male","0","yes","Yes"
"703","9450-TRJUU","male","0","no","No"
"704","1766-GKNMI","male","0","no","No"
"705","6942-LBFDP","female","0","no","No"
"706","1456-TWCGB","male","0","no","No"
"707","7133-VBDCG","female","0","no","No"
"708","7596-ZYWBB","female","0","no","No"
"709","8329-UTMVM","male","1","no","No"
"710","3014-WJKSM","male","0","yes","No"
"711","3347-YJZZE","male","0","yes","Yes"
"712","1029-QFBEN","male","0","no","No"
"713","7929-DMBCV","female","0","yes","No"
"714","9661-JALZV","female","0","no","No"
"715","5433-KYGHE","female","0","no","Yes"
"716","4312-KFRXN","male","0","yes","No"
"717","5575-TPIZQ","male","0","no","No"
"718","0114-IGABW","female","0","yes","No"
"719","9944-AEXBM","male","0","no","No"
"720","1853-ARAAQ","female","0","no","No"
"721","6952-OMNWB","male","1","yes","No"
"722","4697-LUPSU","male","0","yes","Yes"
"723","8434-VGEQQ","male","0","yes","Yes"
"724","4952-YSOGZ","female","0","yes","Yes"
"725","1589-AGTLK","male","0","no","No"
"726","5244-IRFIH","male","1","yes","No"
"727","6549-YMFAW","male","1","yes","No"
"728","4950-HKQTE","female","0","no","No"
"729","6786-OBWQR","female","0","yes","Yes"
"730","2684-EIWEO","female","1","no","No"
"731","2753-JMMCV","male","0","no","No"
"732","6439-GTPCA","female","0","no","No"
"733","6621-YOBKI","male","0","no","No"
"734","1216-JWVUX","male","0","yes","Yes"
"735","7564-GHCVB","female","0","yes","Yes"
"736","1173-NOEYG","female","0","yes","No"
"737","7595-EHCDL","male","0","yes","Yes"
"738","6647-ZEDXT","female","0","no","No"
"739","2521-NPUZR","male","0","yes","No"
"740","1307-TVUFB","male","1","no","No"
"741","7503-MIOGA","female","1","yes","No"
"742","4381-MHQDC","female","0","no","No"
"743","6923-JHPMP","female","0","no","No"
"744","5138-WVKYJ","male","0","no","No"
"745","4018-PPNDW","female","0","yes","Yes"
"746","1635-FJFCC","female","0","no","No"
"747","2499-AJYUA","female","1","yes","No"
"748","6919-ELBGL","male","1","yes","Yes"
"749","3966-HRMZA","female","1","no","No"
"750","6425-JWTDV","male","0","yes","No"
"751","8405-IGQFX","female","0","no","No"
"752","8224-IVVPA","female","0","no","No"
"753","9477-LGWQI","male","0","yes","Yes"
"754","1410-RSCMR","male","0","yes","Yes"
"755","3115-CZMZD","male","0","no","Yes"
"756","0139-IVFJG","female","0","yes","No"
"757","6683-VLCTZ","male","1","no","No"
"758","5730-DBDSI","male","0","no","No"
"759","0030-FNXPP","female","0","no","No"
"760","2189-WWOEW","female","0","no","Yes"
"761","5684-FJVYR","female","0","yes","Yes"
"762","4013-GUXND","male","0","no","No"
"763","1894-IGFSG","female","0","no","No"
"764","7379-POKDZ","male","0","yes","No"
"765","1266-NZYUI","female","0","yes","Yes"
"766","7969-FFOWG","male","0","yes","Yes"
"767","4718-DHSMV","female","0","no","No"
"768","5175-WLYXL","male","0","no","No"
"769","7817-OMJNA","male","0","no","No"
"770","8728-SKJLR","male","0","no","No"
"771","3137-NYQQI","male","0","yes","No"
"772","7706-DZNKK","male","0","no","No"
"773","0236-HFWSV","male","0","no","No"
"774","3900-AQPHZ","female","0","no","No"
"775","5842-POCOP","female","0","yes","No"
"776","2037-XJFUP","male","0","yes","No"
"777","8823-RLPWL","female","0","yes","No"
"778","9505-SQFSW","female","0","yes","Yes"
"779","7314-OXENN","male","0","no","No"
"780","3758-CKOQL","female","0","yes","No"
"781","0322-CHQRU","male","0","no","No"
"782","5676-CFLYY","male","0","yes","Yes"
"783","7521-AFHAB","female","0","yes","Yes"
"784","0285-INHLN","male","0","yes","Yes"
"785","4678-DVQEO","female","0","no","No"
"786","5125-CNDSP","male","0","no","Yes"
"787","0691-IFBQW","female","1","no","No"
"788","4992-LTJNE","male","0","yes","Yes"
"789","2202-OUTMO","female","0","yes","No"
"790","0810-BDHAW","female","0","yes","Yes"
"791","0229-LFJAF","male","0","no","No"
"792","7131-ZQZNK","female","0","yes","Yes"
"793","3442-ZHHCC","male","0","no","No"
"794","5726-CVNYA","female","0","yes","Yes"
"795","9871-ELEYA","female","0","no","Yes"
"796","4257-GAESD","female","0","no","No"
"797","5173-WXOQV","male","0","yes","No"
"798","2040-OBMLJ","male","0","no","No"
"799","6286-ZHAOK","female","0","yes","Yes"
"800","3807-XHCJH","female","0","yes","Yes"
"801","3009-JWMPU","male","0","no","No"
"802","5671-RQRLP","female","1","yes","No"
"803","1450-GALXR","female","0","no","No"
"804","8859-AXJZP","male","0","yes","Yes"
"805","3174-AKMAS","female","0","yes","No"
"806","3138-BKYAV","male","0","no","No"
"807","9926-PJHDQ","female","0","yes","Yes"
"808","7382-DFJTU","male","0","no","No"
"809","2798-NYLMZ","male","0","yes","No"
"810","4289-DTDKW","male","0","yes","No"
"811","1820-TQVEV","male","0","no","No"
"812","2239-JALAW","male","0","no","No"
"813","4853-RULSV","male","0","no","No"
"814","8098-TDCBU","female","0","yes","No"
"815","3551-GAEGL","male","0","yes","Yes"
"816","4785-NKHCX","male","1","no","No"
"817","3196-NVXLZ","female","0","no","No"
"818","6275-YDUVO","female","0","no","No"
"819","0036-IHMOT","female","0","yes","Yes"
"820","0115-TFERT","male","0","yes","No"
"821","4178-EGMON","male","0","yes","No"
"822","4220-TINQT","female","0","yes","No"
"823","5318-YKDPV","male","0","yes","Yes"
"824","7975-TZMLR","male","0","no","No"
"825","0295-QVKPB","male","0","no","No"
"826","4335-BSMJS","female","0","no","No"
"827","2311-QYMUQ","female","0","yes","Yes"
"828","3643-AHCFP","male","1","yes","No"
"829","9146-JRIOX","female","0","yes","Yes"
"830","3104-OWCGK","male","0","yes","Yes"
"831","5337-IIWKZ","male","0","yes","Yes"
"832","9101-BWFSS","female","0","yes","No"
"833","9650-VBUOG","male","0","yes","Yes"
"834","3487-EARAT","female","0","yes","Yes"
"835","2672-TGEFF","female","0","yes","Yes"
"836","9231-ZJYAM","female","1","no","No"
"837","4250-WAROZ","male","1","yes","Yes"
"838","8184-WMOFI","male","0","yes","Yes"
"839","6982-SSHFK","male","0","no","No"
"840","6092-QZVPP","male","0","no","No"
"841","4625-LAMOB","male","0","no","No"
"842","0727-BMPLR","female","1","no","No"
"843","0392-BZIUW","female","0","yes","No"
"844","1038-ZAGBI","female","0","yes","Yes"
"845","6549-NNDYT","female","0","no","No"
"846","3027-ZTDHO","male","0","no","No"
"847","0422-OHQHQ","female","0","yes","Yes"
"848","6916-HIJSE","female","0","no","No"
"849","2316-ESMLS","female","0","yes","Yes"
"850","9778-OGKQZ","male","0","yes","No"
"851","7408-OFWXJ","female","0","yes","Yes"
"852","6007-TCTST","female","0","yes","Yes"
"853","2252-NKNSI","male","0","no","Yes"
"854","8713-IGZSO","male","0","no","No"
"855","7905-TVXTA","female","0","no","No"
"856","7695-PKLCZ","female","0","no","No"
"857","2382-BCKQJ","female","0","no","Yes"
"858","8374-UULRV","male","0","no","No"
"859","2207-NHRJK","male","0","no","No"
"860","3224-DFQNQ","female","0","yes","No"
"861","5275-PMFUT","male","0","yes","Yes"
"862","4795-UXVCJ","male","0","no","No"
"863","9777-IQHWP","male","0","yes","Yes"
"864","0947-MUGVO","male","1","yes","No"
"865","9944-HKVVB","female","0","no","No"
"866","4124-MMETB","male","0","no","No"
"867","3671-SHRSP","male","0","yes","No"
"868","0979-MOZQI","male","0","yes","No"
"869","2732-ISEZX","female","0","no","No"
"870","3313-QKNKB","male","0","yes","No"
"871","0323-XWWTN","male","0","no","Yes"
"872","1937-OTUKY","female","0","yes","No"
"873","1573-LGXBA","male","0","yes","Yes"
"874","1764-VUUMT","male","0","no","Yes"
"875","5073-WXOYN","female","0","no","No"
"876","4713-ZBURT","male","0","no","Yes"
"877","3050-GBUSH","female","0","no","No"
"878","0207-MDKNV","female","0","no","No"
"879","7876-AEHIG","female","0","no","Yes"
"880","7945-HLKEA","female","0","no","No"
"881","9342-VNIMQ","male","0","no","No"
"882","9851-KIELU","male","0","no","No"
"883","3523-BRGUW","male","1","no","No"
"884","3908-BLSYF","female","0","no","No"
"885","3199-NPKCN","female","0","yes","No"
"886","5170-PTRKA","female","0","yes","Yes"
"887","4661-NJEUX","male","0","no","No"
"888","2123-AGEEN","female","1","no","No"
"889","1258-YMZNM","female","1","no","No"
"890","0048-LUMLS","male","0","yes","Yes"
"891","7549-MYGPK","female","0","yes","Yes"
"892","5898-IGSLP","male","0","yes","Yes"
"893","3804-RVTGV","male","0","yes","Yes"
"894","6259-WJQLC","male","1","no","No"
"895","9227-LUNBG","female","0","no","No"
"896","7997-EASSD","female","0","yes","No"
"897","0730-KOAVE","male","0","no","No"
"898","8975-SKGRX","male","0","yes","No"
"899","0678-RLHVP","female","0","no","No"
"900","4315-MURBD","female","0","no","No"
"901","2267-FPIMA","male","0","yes","No"
"902","1051-GEJLJ","female","0","no","No"
"903","9734-YWGEX","female","0","no","No"
"904","2719-BDAQO","male","0","no","No"
"905","5285-MVEHD","female","0","yes","No"
"906","0379-DJQHR","male","0","yes","Yes"
"907","0781-LKXBR","male","1","no","No"
"908","5543-QDCRY","male","0","no","No"
"909","0297-RBCSG","male","0","no","No"
"910","4694-PHWFW","female","0","no","Yes"
"911","0835-JKADZ","female","0","no","No"
"912","1907-UBQFC","male","1","no","No"
"913","7508-SMHXL","female","1","no","No"
"914","3865-YIOTT","male","0","yes","Yes"
"915","5993-BQHEA","male","0","no","No"
"916","6024-RUGGH","male","0","yes","Yes"
"917","6513-EECDB","male","1","yes","No"
"918","3956-CJUST","female","1","no","No"
"919","4079-WWQQQ","male","0","no","No"
"920","6103-BOCOU","female","0","no","No"
"921","5149-TGWDZ","female","0","no","No"
"922","7471-WNSUF","male","0","yes","No"
"923","8942-DBMHZ","male","0","no","No"
"924","4301-VVZKA","male","0","yes","No"
"925","9199-PWQVC","female","0","yes","No"
"926","4824-GUCBY","female","1","no","No"
"927","5393-HJZSM","female","0","yes","Yes"
"928","7074-IEVOJ","female","1","no","No"
"929","9625-QSTYE","female","0","no","No"
"930","0862-PRCBS","female","0","yes","Yes"
"931","8812-ZRHFP","female","0","yes","Yes"
"932","5146-CBVOE","female","0","no","No"
"933","0454-OKRCT","male","0","no","No"
"934","5787-KXGIY","male","0","yes","No"
"935","4750-ZRXIU","female","1","no","No"
"936","4198-VFOEA","female","0","no","No"
"937","6630-UJZMY","female","1","yes","No"
"938","5709-LVOEQ","female","0","yes","Yes"
"939","6400-BWQKW","female","0","no","No"
"940","2692-AQCPF","female","0","yes","No"
"941","0347-UBKUZ","female","0","no","No"
"942","0835-DUUIQ","female","0","no","Yes"
"943","0811-GSDTP","female","0","no","Yes"
"944","7567-ECMCM","male","0","no","No"
"945","6115-ZTBFQ","female","0","yes","No"
"946","6353-BRMMA","female","0","yes","Yes"
"947","6680-WKXRZ","female","0","no","No"
"948","6231-WFGFH","male","0","yes","Yes"
"949","9904-EHEVJ","female","1","yes","Yes"
"950","7028-DVOIQ","male","1","no","No"
"951","6169-PPETC","male","0","yes","Yes"
"952","4208-UFFGW","male","1","no","No"
"953","8584-KMVXD","female","0","no","No"
"954","8467-WYNSR","male","0","no","No"
"955","0851-DFJKB","female","0","no","No"
"956","5382-SOYZL","male","0","no","No"
"957","9448-REEVD","male","0","yes","No"
"958","3261-CQXOL","female","0","yes","Yes"
"959","8388-FYNPZ","male","0","no","No"
"960","4002-BQWPQ","male","0","no","No"
"961","5651-YLPRD","female","0","yes","Yes"
"962","2826-DXLQO","male","1","yes","No"
"963","4378-BZYFP","male","0","no","No"
"964","9489-UTFKA","male","1","yes","No"
"965","4849-PYRLQ","female","1","no","No"
"966","9117-SHLZX","male","0","no","No"
"967","9889-TMAHG","male","1","no","No"
"968","4541-RMRLG","male","0","no","No"
"969","7764-BDPEE","male","0","no","Yes"
"970","3429-IFLEM","female","0","no","No"
"971","3158-MOERK","female","0","no","No"
"972","7294-TMAOP","female","0","no","No"
"973","5002-GCQFH","male","0","yes","No"
"974","0556-FJEGU","male","0","no","No"
"975","8919-FYFQZ","male","1","yes","No"
"976","0604-THJFP","female","0","yes","Yes"
"977","2834-JRTUA","male","0","no","No"
"978","5875-YPQFJ","male","0","no","No"
"979","5879-SESNB","female","0","no","No"
"980","6646-QVXLR","male","1","yes","No"
"981","6461-PPAXN","female","0","yes","Yes"
"982","3318-ISQFQ","female","0","no","No"
"983","1106-HRLKZ","male","0","yes","Yes"
"984","2483-XSSMZ","female","0","no","No"
"985","8603-IJWDN","male","0","no","No"
"986","8165-ZJRNM","female","0","yes","Yes"
"987","9369-XFEHK","female","1","yes","No"
"988","2604-XVDAM","female","0","no","No"
"989","3717-OFRTN","male","0","no","No"
"990","9046-JBFWA","male","0","no","Yes"
"991","3280-NMUVX","male","0","yes","Yes"
"992","1206-EHBDD","female","0","yes","No"
"993","8361-LBRDI","female","0","no","No"
"994","4883-KCPZJ","female","0","yes","Yes"
"995","9108-EQPNQ","female","0","yes","Yes"
"996","7277-KAMWT","male","0","no","No"
"997","3842-IYKUE","female","0","no","No"
"998","6641-XRPSU","female","0","no","No"
"999","1374-DMZUI","female","1","no","No"
"1000","2545-LXYVJ","male","0","yes","No"
"1001","3234-VKACU","male","0","no","No"
"1002","8357-EQXFO","female","0","no","No"
"1003","1989-PRJHP","male","1","yes","No"
"1004","8120-JDCAM","male","0","yes","Yes"
"1005","8917-FAEMR","female","0","no","No"
"1006","7047-YXDMZ","male","0","no","No"
"1007","2858-EIMXH","female","1","yes","No"
"1008","9524-EGPJC","female","0","no","No"
"1009","6993-OHLXR","female","0","no","No"
"1010","8818-XYFCQ","male","0","yes","Yes"
"1011","6419-ZTTLE","male","1","yes","No"
"1012","0929-HYQEW","male","0","no","No"
"1013","6614-YOLAC","female","0","yes","Yes"
"1014","7426-RHZGU","male","0","no","No"
"1015","4065-JJAVA","female","0","no","No"
"1016","4695-VADHF","male","0","yes","Yes"
"1017","3863-IUBJR","male","0","yes","Yes"
"1018","7649-SIJJF","male","0","yes","No"
"1019","9361-YNQWJ","female","0","no","No"
"1020","3748-FVMZZ","male","0","no","No"
"1021","9391-TTOYH","female","0","no","No"
"1022","1452-XRSJV","female","0","yes","Yes"
"1023","3422-WJOYD","male","0","yes","No"
"1024","8242-SOQUO","female","1","no","No"
"1025","7460-ITWWP","female","1","yes","No"
"1026","7147-AYBAA","male","0","no","No"
"1027","7868-TMWMZ","female","1","yes","No"
"1028","4822-RVYBB","male","1","no","No"
"1029","6732-FZUGP","female","0","no","No"
"1030","8436-BJUMM","male","0","yes","Yes"
"1031","4184-TJFAN","female","1","yes","Yes"
"1032","8329-GWVPJ","female","0","yes","Yes"
"1033","1352-VHKAJ","male","0","yes","Yes"
"1034","4145-UQXUQ","female","1","no","No"
"1035","2632-TACXW","female","0","yes","No"
"1036","8146-QQKZH","female","0","yes","No"
"1037","1767-CJKBA","male","0","no","No"
"1038","6445-TNRXS","male","0","yes","Yes"
"1039","4581-LNWUM","female","0","no","No"
"1040","4869-EPIUS","male","0","yes","No"
"1041","9948-YPTDG","male","0","yes","No"
"1042","1236-WFCDV","male","1","no","No"
"1043","1915-OAKWD","female","0","no","Yes"
"1044","7296-PIXQY","female","0","yes","Yes"
"1045","4883-QICIH","male","0","yes","Yes"
"1046","3354-OADJP","female","0","no","No"
"1047","3524-WQDSG","female","0","yes","Yes"
"1048","0810-DHDBD","female","0","no","No"
"1049","4026-SKKHW","male","0","no","No"
"1050","2829-HYVZP","male","0","no","No"
"1051","8329-IBCTI","female","0","no","No"
"1052","1271-SJBGZ","male","1","no","No"
"1053","3845-JHAMY","female","0","yes","Yes"
